# Athena++ history data
# [1]=time     [2]=dt       [3]=mass     [4]=1-mom    [5]=2-mom    [6]=3-mom    [7]=1-KE     [8]=2-KE     [9]=3-KE     [10]=tot-E   
  2.51500e+02  1.91735e-04  1.34472e-03 -6.46121e-04  2.88826e-03  0.00000e+00  2.55335e-04  3.27704e-03  0.00000e+00  3.61931e-03
  2.52000e+02  1.90007e-04  1.31960e-03 -5.89323e-04  2.88758e-03  0.00000e+00  2.19031e-04  3.34463e-03  0.00000e+00  3.64797e-03
  2.52500e+02  1.71200e-04  1.30597e-03 -5.83915e-04  2.86842e-03  0.00000e+00  2.12825e-04  3.33192e-03  0.00000e+00  3.62858e-03
  2.53001e+02  7.70040e-04  1.27214e-03 -5.58135e-04  2.77902e-03  0.00000e+00  2.05031e-04  3.22006e-03  0.00000e+00  3.51697e-03
  2.53500e+02  6.32367e-04  1.57121e-03 -6.28672e-04  3.62192e-03  0.00000e+00  2.47684e-04  4.37218e-03  0.00000e+00  4.70686e-03
  2.54000e+02  1.52586e-04  1.29931e-03 -5.81147e-04  2.81658e-03  0.00000e+00  2.30626e-04  3.22956e-03  0.00000e+00  3.55498e-03
  2.54500e+02  5.76046e-04  1.52860e-03 -6.81809e-04  3.48983e-03  0.00000e+00  2.43894e-04  4.18879e-03  0.00000e+00  4.48486e-03
  2.55000e+02  8.20870e-04  1.36117e-03 -6.54061e-04  2.95952e-03  0.00000e+00  2.53188e-04  3.39534e-03  0.00000e+00  3.72698e-03
  2.55500e+02  3.19100e-04  1.33595e-03 -6.24636e-04  2.91248e-03  0.00000e+00  2.31276e-04  3.36629e-03  0.00000e+00  3.67401e-03
  2.56001e+02  8.13491e-04  1.30349e-03 -5.97680e-04  2.81826e-03  0.00000e+00  2.24411e-04  3.26335e-03  0.00000e+00  3.57656e-03
  2.56500e+02  7.40364e-04  1.39377e-03 -6.70546e-04  3.05483e-03  0.00000e+00  2.58114e-04  3.51630e-03  0.00000e+00  3.84424e-03
  2.57000e+02  5.64337e-04  1.31061e-03 -6.03698e-04  2.83455e-03  0.00000e+00  2.26313e-04  3.25164e-03  0.00000e+00  3.56776e-03
  2.57500e+02  2.21131e-04  1.28831e-03 -5.67381e-04  2.81666e-03  0.00000e+00  2.09251e-04  3.26956e-03  0.00000e+00  3.56457e-03
  2.58000e+02  1.31746e-04  1.51953e-03 -6.69960e-04  3.48574e-03  0.00000e+00  2.79857e-04  4.16562e-03  0.00000e+00  4.59812e-03
  2.58500e+02  7.43516e-04  1.46978e-03 -6.45259e-04  3.30527e-03  0.00000e+00  2.45222e-04  3.90920e-03  0.00000e+00  4.23413e-03
  2.59000e+02  5.75729e-04  1.47985e-03 -6.59578e-04  3.37164e-03  0.00000e+00  2.45233e-04  3.99800e-03  0.00000e+00  4.30435e-03
  2.59500e+02  6.29772e-04  1.42938e-03 -6.59801e-04  3.17811e-03  0.00000e+00  2.52821e-04  3.71204e-03  0.00000e+00  4.02431e-03
  2.60000e+02  1.94182e-04  1.34226e-03 -6.37221e-04  2.88175e-03  0.00000e+00  2.61325e-04  3.26388e-03  0.00000e+00  3.61388e-03
  2.60500e+02  3.16760e-04  1.46150e-03 -6.35091e-04  3.29830e-03  0.00000e+00  2.34945e-04  3.92012e-03  0.00000e+00  4.21717e-03
  2.61000e+02  1.89676e-04  1.42693e-03 -6.74633e-04  3.15074e-03  0.00000e+00  2.58825e-04  3.66997e-03  0.00000e+00  3.99668e-03
  2.61500e+02  8.85741e-04  1.30249e-03 -5.79198e-04  2.84595e-03  0.00000e+00  2.09950e-04  3.31363e-03  0.00000e+00  3.60119e-03
  2.62000e+02  3.80294e-04  1.41074e-03 -6.33022e-04  3.13818e-03  0.00000e+00  2.32485e-04  3.67898e-03  0.00000e+00  3.97705e-03
  2.62500e+02  8.39837e-04  1.30425e-03 -5.95377e-04  2.80991e-03  0.00000e+00  2.30748e-04  3.21736e-03  0.00000e+00  3.53650e-03
  2.63000e+02  6.34627e-04  1.45717e-03 -6.30554e-04  3.32640e-03  0.00000e+00  2.25363e-04  4.02158e-03  0.00000e+00  4.30465e-03
  2.63500e+02  8.92369e-04  1.39569e-03 -6.70056e-04  3.05727e-03  0.00000e+00  2.67612e-04  3.54155e-03  0.00000e+00  3.88197e-03
  2.64000e+02  7.83450e-04  1.34957e-03 -6.35118e-04  2.93688e-03  0.00000e+00  2.45723e-04  3.39623e-03  0.00000e+00  3.71648e-03
  2.64500e+02  2.51881e-04  1.33436e-03 -6.12432e-04  2.89533e-03  0.00000e+00  2.28912e-04  3.34817e-03  0.00000e+00  3.66523e-03
  2.65000e+02  2.26546e-04  1.29703e-03 -5.76420e-04  2.81781e-03  0.00000e+00  2.15396e-04  3.25187e-03  0.00000e+00  3.54968e-03
  2.65501e+02  7.52994e-04  1.25694e-03 -5.55034e-04  2.74870e-03  0.00000e+00  1.99844e-04  3.20077e-03  0.00000e+00  3.48292e-03
  2.66000e+02  5.47400e-04  1.33659e-03 -6.16621e-04  2.95818e-03  0.00000e+00  2.20103e-04  3.47874e-03  0.00000e+00  3.76857e-03
  2.66500e+02  2.10725e-04  1.38138e-03 -5.83702e-04  3.07839e-03  0.00000e+00  2.79090e-04  3.65871e-03  0.00000e+00  4.06986e-03
  2.67000e+02  4.46813e-04  1.34760e-03 -6.02711e-04  2.96324e-03  0.00000e+00  2.28479e-04  3.44529e-03  0.00000e+00  3.77104e-03
  2.67500e+02  6.15670e-04  1.40846e-03 -6.13944e-04  3.19799e-03  0.00000e+00  2.27513e-04  3.82308e-03  0.00000e+00  4.10186e-03
  2.68000e+02  3.05640e-04  1.35979e-03 -6.43763e-04  2.96887e-03  0.00000e+00  2.41983e-04  3.42601e-03  0.00000e+00  3.74993e-03
  2.68500e+02  2.23038e-04  1.33639e-03 -6.13775e-04  2.91662e-03  0.00000e+00  2.36079e-04  3.36959e-03  0.00000e+00  3.69099e-03
  2.69000e+02  2.11876e-04  1.34573e-03 -6.22554e-04  2.94453e-03  0.00000e+00  2.38300e-04  3.39927e-03  0.00000e+00  3.71773e-03
  2.69500e+02  3.37409e-04  1.30192e-03 -5.63354e-04  2.87155e-03  0.00000e+00  2.05455e-04  3.36260e-03  0.00000e+00  3.65590e-03
  2.70000e+02  3.07141e-04  1.37381e-03 -6.10328e-04  3.05349e-03  0.00000e+00  2.32287e-04  3.54506e-03  0.00000e+00  3.86194e-03
  2.70500e+02  4.21976e-04  1.32299e-03 -5.68970e-04  2.94723e-03  0.00000e+00  2.35565e-04  3.47348e-03  0.00000e+00  3.79915e-03
  2.71000e+02  1.70660e-04  1.33384e-03 -5.95412e-04  2.93897e-03  0.00000e+00  2.17732e-04  3.42184e-03  0.00000e+00  3.71824e-03
  2.71500e+02  1.84744e-04  1.32006e-03 -6.08071e-04  2.89905e-03  0.00000e+00  2.28973e-04  3.36153e-03  0.00000e+00  3.66296e-03
  2.72000e+02  6.54170e-04  1.44120e-03 -6.48549e-04  3.26829e-03  0.00000e+00  2.34546e-04  3.91639e-03  0.00000e+00  4.21359e-03
  2.72501e+02  9.06578e-04  1.35502e-03 -6.34582e-04  2.95389e-03  0.00000e+00  2.36774e-04  3.40383e-03  0.00000e+00  3.72112e-03
  2.73001e+02  8.71143e-04  1.32470e-03 -6.00669e-04  2.89962e-03  0.00000e+00  2.21641e-04  3.38254e-03  0.00000e+00  3.67594e-03
  2.73500e+02  4.85157e-04  1.47589e-03 -6.98304e-04  3.31646e-03  0.00000e+00  2.59713e-04  3.92656e-03  0.00000e+00  4.24655e-03
  2.74000e+02  8.59660e-04  1.33337e-03 -6.13769e-04  2.89643e-03  0.00000e+00  2.30563e-04  3.34246e-03  0.00000e+00  3.65636e-03
  2.74501e+02  7.05215e-04  1.42937e-03 -6.77696e-04  3.18828e-03  0.00000e+00  2.57673e-04  3.75988e-03  0.00000e+00  4.07620e-03
  2.75000e+02  2.15774e-04  1.34174e-03 -6.21606e-04  2.88307e-03  0.00000e+00  2.43067e-04  3.30404e-03  0.00000e+00  3.63667e-03
  2.75500e+02  5.79787e-04  1.31392e-03 -6.23749e-04  2.80830e-03  0.00000e+00  2.39610e-04  3.19285e-03  0.00000e+00  3.52121e-03
  2.76000e+02  2.02863e-04  1.30556e-03 -5.73110e-04  2.87421e-03  0.00000e+00  2.05038e-04  3.36356e-03  0.00000e+00  3.64633e-03
  2.76501e+02  7.01376e-04  1.24321e-03 -5.53791e-04  2.70974e-03  0.00000e+00  2.02496e-04  3.15751e-03  0.00000e+00  3.43905e-03
  2.77000e+02  9.13854e-04  1.40569e-03 -6.06751e-04  3.13700e-03  0.00000e+00  2.31651e-04  3.66894e-03  0.00000e+00  3.97513e-03
  2.77500e+02  5.96693e-04  1.34335e-03 -6.11606e-04  2.93747e-03  0.00000e+00  2.31842e-04  3.39653e-03  0.00000e+00  3.71213e-03
  2.78001e+02  7.07073e-04  1.34330e-03 -6.08313e-04  2.99251e-03  0.00000e+00  2.15748e-04  3.54906e-03  0.00000e+00  3.83267e-03
  2.78500e+02  1.64088e-04  1.36703e-03 -6.78780e-04  2.90053e-03  0.00000e+00  2.99742e-04  3.24348e-03  0.00000e+00  3.62422e-03
  2.79000e+02  8.15009e-04  1.36501e-03 -6.19389e-04  3.02466e-03  0.00000e+00  2.30951e-04  3.56639e-03  0.00000e+00  3.86388e-03
  2.79500e+02  4.64636e-05  1.57213e-03 -6.23559e-04  3.62984e-03  0.00000e+00  1.68069e-03  4.52135e-03  0.00000e+00  7.96820e-03
  2.80000e+02  7.31177e-04  1.57274e-03 -7.17719e-04  3.51982e-03  0.00000e+00  3.05210e-04  4.11855e-03  0.00000e+00  4.73282e-03
  2.80500e+02  7.34160e-04  1.38611e-03 -6.18326e-04  3.07068e-03  0.00000e+00  2.47348e-04  3.57170e-03  0.00000e+00  3.96136e-03
  2.81000e+02  9.12325e-04  1.35827e-03 -6.17216e-04  3.03654e-03  0.00000e+00  2.41853e-04  3.56924e-03  0.00000e+00  3.90668e-03
  2.81500e+02  8.40715e-04  1.40878e-03 -6.41939e-04  3.15472e-03  0.00000e+00  2.36720e-04  3.71785e-03  0.00000e+00  4.04600e-03
  2.82000e+02  4.93290e-04  1.31438e-03 -6.00986e-04  2.86307e-03  0.00000e+00  2.31266e-04  3.29658e-03  0.00000e+00  3.61806e-03
  2.82500e+02  6.47599e-04  1.49750e-03 -6.87615e-04  3.39231e-03  0.00000e+00  2.65205e-04  4.05225e-03  0.00000e+00  4.37513e-03
  2.83000e+02  2.13803e-04  1.37372e-03 -6.59121e-04  2.95084e-03  0.00000e+00  2.65367e-04  3.34049e-03  0.00000e+00  3.69328e-03
  2.83500e+02  2.21030e-04  1.30175e-03 -5.81450e-04  2.83845e-03  0.00000e+00  2.15852e-04  3.28666e-03  0.00000e+00  3.58852e-03
  2.84000e+02  7.47833e-04  1.43015e-03 -6.24429e-04  3.21081e-03  0.00000e+00  2.33990e-04  3.77028e-03  0.00000e+00  4.08328e-03
  2.84500e+02  3.77246e-04  1.42297e-03 -6.16130e-04  3.21321e-03  0.00000e+00  2.18952e-04  3.82601e-03  0.00000e+00  4.09060e-03
  2.85000e+02  9.37892e-04  1.30031e-03 -5.85225e-04  2.84175e-03  0.00000e+00  2.13405e-04  3.29204e-03  0.00000e+00  3.58636e-03
  2.85500e+02  2.13786e-04  1.31594e-03 -5.87194e-04  2.88035e-03  0.00000e+00  2.17847e-04  3.34628e-03  0.00000e+00  3.64903e-03
  2.86000e+02  1.86363e-04  1.27983e-03 -5.64103e-04  2.80804e-03  0.00000e+00  2.04837e-04  3.26538e-03  0.00000e+00  3.55535e-03
  2.86500e+02  2.21543e-04  1.28845e-03 -5.71119e-04  2.82647e-03  0.00000e+00  2.06435e-04  3.28213e-03  0.00000e+00  3.57284e-03
  2.87001e+02  8.29756e-04  1.30734e-03 -5.77214e-04  2.89237e-03  0.00000e+00  2.12141e-04  3.37217e-03  0.00000e+00  3.67490e-03
  2.87500e+02  2.22531e-04  1.41150e-03 -6.49154e-04  3.13366e-03  0.00000e+00  2.47071e-04  3.67355e-03  0.00000e+00  3.98462e-03
  2.88000e+02  1.82858e-04  1.40862e-03 -6.27959e-04  3.10612e-03  0.00000e+00  2.36304e-04  3.59211e-03  0.00000e+00  3.91555e-03
  2.88500e+02  4.89311e-04  1.45996e-03 -6.56430e-04  3.26744e-03  0.00000e+00  2.56099e-04  3.85971e-03  0.00000e+00  4.16807e-03
  2.89001e+02  9.27207e-04  1.27128e-03 -5.77674e-04  2.70618e-03  0.00000e+00  2.33042e-04  3.05956e-03  0.00000e+00  3.38251e-03
  2.89500e+02  1.90431e-04  1.32371e-03 -5.95704e-04  2.90164e-03  0.00000e+00  2.22839e-04  3.36903e-03  0.00000e+00  3.67521e-03
  2.90000e+02  1.90537e-04  1.28868e-03 -5.63088e-04  2.85308e-03  0.00000e+00  2.02154e-04  3.33807e-03  0.00000e+00  3.62206e-03
  2.90500e+02  7.24256e-04  1.43515e-03 -5.78169e-04  3.25788e-03  0.00000e+00  2.09593e-04  3.85512e-03  0.00000e+00  4.14023e-03
  2.91000e+02  4.78441e-04  1.49428e-03 -7.09674e-04  3.32952e-03  0.00000e+00  2.66748e-04  3.91896e-03  0.00000e+00  4.25946e-03
  2.91500e+02  1.84317e-04  1.35674e-03 -6.31838e-04  2.92337e-03  0.00000e+00  2.44355e-04  3.33241e-03  0.00000e+00  3.66513e-03
  2.92000e+02  2.15024e-04  1.29432e-03 -5.72888e-04  2.82496e-03  0.00000e+00  2.13157e-04  3.26999e-03  0.00000e+00  3.56628e-03
  2.92500e+02  2.20370e-04  1.29755e-03 -5.78525e-04  2.85659e-03  0.00000e+00  2.08354e-04  3.32871e-03  0.00000e+00  3.61794e-03
  2.93000e+02  8.60187e-04  1.47499e-03 -6.68128e-04  3.34327e-03  0.00000e+00  2.42414e-04  3.95124e-03  0.00000e+00  4.25806e-03
  2.93500e+02  4.55063e-04  1.45063e-03 -6.57110e-04  3.25125e-03  0.00000e+00  2.45633e-04  3.84553e-03  0.00000e+00  4.14856e-03
  2.94000e+02  7.98795e-04  1.34780e-03 -6.23097e-04  2.96474e-03  0.00000e+00  2.30088e-04  3.46218e-03  0.00000e+00  3.76295e-03
  2.94500e+02  2.60720e-04  1.55075e-03 -7.24828e-04  3.51820e-03  0.00000e+00  2.82040e-04  4.19958e-03  0.00000e+00  4.53840e-03
  2.95001e+02  8.64621e-04  1.33478e-03 -6.04730e-04  2.91931e-03  0.00000e+00  2.22180e-04  3.39681e-03  0.00000e+00  3.69088e-03
  2.95500e+02  6.99890e-04  1.45089e-03 -6.73851e-04  3.25194e-03  0.00000e+00  2.54093e-04  3.83735e-03  0.00000e+00  4.14791e-03
  2.96000e+02  4.86860e-04  1.33961e-03 -6.47642e-04  2.85441e-03  0.00000e+00  2.60066e-04  3.21753e-03  0.00000e+00  3.56215e-03
  2.96500e+02  1.91519e-04  1.28854e-03 -5.69866e-04  2.80522e-03  0.00000e+00  2.08435e-04  3.25106e-03  0.00000e+00  3.54380e-03
  2.97000e+02  6.43535e-04  1.48404e-03 -6.35015e-04  3.37052e-03  0.00000e+00  2.27663e-04  4.00076e-03  0.00000e+00  4.30441e-03
  2.97500e+02  3.45588e-04  1.40221e-03 -6.52478e-04  3.12854e-03  0.00000e+00  2.60277e-04  3.68238e-03  0.00000e+00  4.01098e-03
  2.98000e+02  8.12444e-04  1.33094e-03 -5.99939e-04  2.93018e-03  0.00000e+00  2.18558e-04  3.43170e-03  0.00000e+00  3.72161e-03
  2.98500e+02  6.32209e-04  1.52317e-03 -6.80100e-04  3.46425e-03  0.00000e+00  2.59470e-04  4.14429e-03  0.00000e+00  4.44647e-03
  2.99000e+02  6.85545e-04  1.36212e-03 -5.66048e-04  2.96963e-03  0.00000e+00  2.85947e-04  3.38996e-03  0.00000e+00  4.07543e-03
  2.99500e+02  6.58201e-04  1.61827e-03 -7.54061e-04  3.68571e-03  0.00000e+00  2.91112e-04  4.37538e-03  0.00000e+00  4.80184e-03
  3.00000e+02  6.50904e-04  1.49692e-03 -6.76293e-04  3.39491e-03  0.00000e+00  2.57465e-04  4.00592e-03  0.00000e+00  4.33646e-03
